stock_name	yyyymmdd	final_price	start_price	high_price	low_price	trade_volume	KR_TREASURE_BOND_3Y
KODEX 200	2004-06-18	9470	9650	9650	9380	946165	4.39
KODEX 200	2004-06-21	9620	9500	9740	9500	1112907	4.35
KODEX 200	2004-06-22	9670	9570	9670	9390	1916461	4.32
KODEX 200	2004-06-23	9530	9700	9750	9470	1313050	4.31
KODEX 200	2004-06-24	9840	9700	9840	9640	1211031	4.3
KODEX 200	2004-06-25	10030	9860	10070	9810	1118516	4.31
KODEX 200	2004-06-28	9930	10030	10040	9820	1064720	4.28
KODEX 200	2004-06-29	10040	9860	10060	9820	1100553	4.29
KODEX 200	2004-06-30	10170	10130	10170	10030	1424069	4.24
KODEX 200	2004-07-01	10040	10190	10250	10040	1005016	4.22
KODEX 200	2004-07-02	9730	9920	9920	9730	998800	4.24
KODEX 200	2004-07-05	9760	9750	9780	9570	979900	4.21
KODEX 200	2004-07-06	9830	9680	9840	9680	963367	4.21
KODEX 200	2004-07-07	9800	9640	9800	9490	1415042	4.2
KODEX 200	2004-07-08	9560	9730	9750	9560	1053410	4.23
KODEX 200	2004-07-09	9580	9560	9650	9530	936388	4.23
KODEX 200	2004-07-12	9570	9640	9760	9530	1238359	4.25
KODEX 200	2004-07-13	9660	9610	9660	9520	1284827	4.25
KODEX 200	2004-07-14	9460	9590	9650	9440	1094679	4.22
KODEX 200	2004-07-15	9440	9450	9500	9260	1286960	4.21
KODEX 200	2004-07-16	9520	9400	9550	9260	1124062	4.21
KODEX 200	2004-07-19	9650	9450	9660	9390	722599	4.19
KODEX 200	2004-07-20	9480	9590	9600	9480	946635	4.19
KODEX 200	2004-07-21	9660	9610	9750	9610	1023559	4.2
KODEX 200	2004-07-22	9530	9530	9580	9440	580117	4.2
KODEX 200	2004-07-23	9440	9520	9540	9420	830123	4.18
KODEX 200	2004-07-26	9480	9320	9510	9320	529980	4.15
KODEX 200	2004-07-27	9540	9500	9540	9370	690846	4.12
KODEX 200	2004-07-28	9590	9680	9680	9560	566358	4.1
KODEX 200	2004-07-29	9390	9580	9580	9370	964541	4.11
KODEX 200	2004-07-30	9480	9460	9530	9440	816547	4.08
KODEX 200	2004-08-02	9280	9430	9430	9250	607273	4.08
KODEX 200	2004-08-03	9320	9330	9380	9300	473709	4.07
KODEX 200	2004-08-04	9300	9250	9300	9180	541380	4.06
KODEX 200	2004-08-05	9560	9330	9560	9320	736560	4.09
KODEX 200	2004-08-06	9400	9410	9520	9390	611830	4.12
KODEX 200	2004-08-09	9530	9370	9540	9270	648539	4.08
KODEX 200	2004-08-10	9640	9500	9640	9460	1160958	4.04
KODEX 200	2004-08-11	9620	9680	9720	9590	803775	4.04
KODEX 200	2004-08-12	9800	9590	9850	9580	1875910	3.87
KODEX 200	2004-08-13	10000	9800	10010	9730	1162924	3.74
KODEX 200	2004-08-16	9900	10000	10000	9840	542270	3.74
KODEX 200	2004-08-17	9830	10000	10010	9810	626560	3.71
KODEX 200	2004-08-18	9900	9850	9930	9830	669358	3.7
KODEX 200	2004-08-19	10080	9990	10120	9990	784415	3.67
KODEX 200	2004-08-20	10060	10030	10100	10020	348095	3.67
KODEX 200	2004-08-23	10050	10090	10190	10020	705846	3.72
KODEX 200	2004-08-24	10090	10080	10120	9990	995040	3.69
KODEX 200	2004-08-25	10230	10100	10250	10070	1037016	3.64
KODEX 200	2004-08-26	10260	10280	10340	10260	916750	3.62
KODEX 200	2004-08-27	10290	10270	10340	10240	613253	3.59
KODEX 200	2004-08-30	10250	10340	10360	10250	546882	3.57
KODEX 200	2004-08-31	10240	10190	10260	10190	785744	3.56
KODEX 200	2004-09-01	10420	10250	10440	10240	909182	3.59
KODEX 200	2004-09-02	10500	10420	10510	10410	1017439	3.62
KODEX 200	2004-09-03	10430	10550	10550	10390	592597	3.62
KODEX 200	2004-09-06	10490	10450	10530	10420	516660	3.64
KODEX 200	2004-09-07	10450	10510	10520	10450	471156	3.65
KODEX 200	2004-09-08	10420	10470	10590	10400	1321401	3.63
KODEX 200	2004-09-09	10420	10450	10460	10350	645243	3.65
KODEX 200	2004-09-10	10670	10450	10690	10410	887042	3.63
KODEX 200	2004-09-13	10890	10740	10910	10740	1006023	3.65
KODEX 200	2004-09-14	10930	10980	11010	10860	1309296	3.62
KODEX 200	2004-09-15	10900	10900	10990	10880	683990	3.59
KODEX 200	2004-09-16	11030	10900	11120	10820	1476414	3.57
KODEX 200	2004-09-17	10900	11020	11060	10870	731879	3.56
KODEX 200	2004-09-20	10990	10900	11110	10900	754028	3.54
KODEX 200	2004-09-21	11040	11010	11080	10990	498472	3.52
KODEX 200	2004-09-22	10730	11040	11100	10730	753630	3.52
KODEX 200	2004-09-23	10680	10700	10730	10600	532766	3.55
KODEX 200	2004-09-24	10660	10700	10740	10610	543922	3.55
KODEX 200	2004-09-30	10960	10550	10960	10550	560713	3.53
KODEX 200	2004-10-01	10890	10780	10910	10780	442045	3.51
KODEX 200	2004-10-04	11330	11000	11360	11000	1392486	3.42
KODEX 200	2004-10-05	11370	11420	11420	11310	623521	3.4
KODEX 200	2004-10-06	11440	11350	11530	11300	937353	3.46
KODEX 200	2004-10-07	11360	11450	11490	11310	501434	3.63
KODEX 200	2004-10-08	11370	11330	11490	11300	555432	3.68
KODEX 200	2004-10-11	11330	11300	11380	11270	283125	3.64
KODEX 200	2004-10-12	10970	11270	11290	10970	1099812	3.63
KODEX 200	2004-10-13	10970	11050	11120	10950	471572	3.61
KODEX 200	2004-10-14	10860	10940	10940	10760	709113	3.56
KODEX 200	2004-10-15	10750	10710	10880	10650	1415391	3.56
KODEX 200	2004-10-18	10850	10740	10920	10740	694280	3.57
KODEX 200	2004-10-19	10970	10960	11080	10920	499633	3.57
KODEX 200	2004-10-20	10610	10940	10970	10610	639969	3.56
KODEX 200	2004-10-21	10490	10630	10700	10400	847873	3.55
KODEX 200	2004-10-22	10590	10550	10670	10550	447550	3.54
KODEX 200	2004-10-25	10340	10490	10490	10270	959899	3.52
KODEX 200	2004-10-26	10380	10340	10490	10340	399042	3.48
KODEX 200	2004-10-27	10360	10490	10550	10320	616831	3.48
KODEX 200	2004-10-28	10720	10540	10720	10540	591473	3.5
KODEX 200	2004-10-29	10870	10630	10870	10560	507946	3.45
KODEX 200	2004-11-01	10770	10750	10850	10700	661070	3.47
KODEX 200	2004-11-02	10950	10790	10970	10790	603050	3.51
KODEX 200	2004-11-03	11100	11000	11140	10930	683534	3.56
KODEX 200	2004-11-04	11000	11080	11090	11000	436671	3.54
KODEX 200	2004-11-05	11130	11080	11180	11080	614490	3.56
KODEX 200	2004-11-08	10900	11250	11250	10900	566569	3.51
KODEX 200	2004-11-09	10880	10870	10970	10830	430669	3.51
KODEX 200	2004-11-10	11070	10890	11080	10890	921652	3.57
KODEX 200	2004-11-11	11100	11020	11180	11010	628560	3.37
KODEX 200	2004-11-12	11310	11270	11390	11250	816116	3.37
KODEX 200	2004-11-15	11390	11400	11510	11300	769069	3.41
KODEX 200	2004-11-16	11280	11440	11450	11280	500282	3.38
KODEX 200	2004-11-17	11430	11320	11490	11320	579264	3.37
KODEX 200	2004-11-18	11350	11450	11460	11320	403769	3.4
KODEX 200	2004-11-19	11160	11350	11420	11130	771218	3.37
KODEX 200	2004-11-22	10950	11080	11080	10890	843639	3.37
KODEX 200	2004-11-23	11080	11040	11110	10950	597560	3.33
KODEX 200	2004-11-24	11230	11030	11260	11010	984234	3.33
KODEX 200	2004-11-25	11210	11270	11330	11200	528237	3.32
KODEX 200	2004-11-26	11030	11250	11390	11020	883142	3.31
KODEX 200	2004-11-29	11100	11060	11170	11020	432928	3.31
KODEX 200	2004-11-30	11350	11130	11350	11030	901060	3.31
KODEX 200	2004-12-01	11270	11350	11350	11210	643590	3.28
KODEX 200	2004-12-02	11380	11450	11500	11340	665353	3.29
KODEX 200	2004-12-03	11390	11470	11510	11310	536790	3.29
KODEX 200	2004-12-06	11200	11370	11370	11170	714243	3.28
KODEX 200	2004-12-07	11080	11180	11220	11070	563056	3.24
KODEX 200	2004-12-08	11160	11040	11160	11020	825063	3.26
KODEX 200	2004-12-09	11060	11160	11200	10990	572009	3.29
KODEX 200	2004-12-10	10810	11060	11100	10780	1175720	3.31
KODEX 200	2004-12-13	10820	10800	10860	10740	831443	3.31
KODEX 200	2004-12-14	10880	10870	10940	10770	2689206	3.28
KODEX 200	2004-12-15	11100	10900	11120	10900	709693	3.28
KODEX 200	2004-12-16	11190	11110	11270	11110	2012242	3.26
KODEX 200	2004-12-17	11200	11260	11270	11130	2011054	3.26
KODEX 200	2004-12-20	11240	11160	11240	11130	2215913	3.27
KODEX 200	2004-12-21	11270	11260	11320	11170	636563	3.26
KODEX 200	2004-12-22	11260	11330	11370	11240	600367	3.27
KODEX 200	2004-12-23	11180	11310	11360	11140	600957	3.27
KODEX 200	2004-12-24	11230	11180	11230	11130	955576	3.27
KODEX 200	2004-12-27	11210	11230	11280	11160	662943	3.28
KODEX 200	2004-12-28	11240	11160	11260	11100	641179	3.29
KODEX 200	2004-12-29	11510	11250	11510	11250	1224345	3.28
KODEX 200	2004-12-30	11750	11500	11750	11500	1628487	3.28
KODEX 200	2005-01-03	11720	11750	11790	11640	940325	3.38
KODEX 200	2005-01-04	11660	11640	11750	11640	491230	3.37
KODEX 200	2005-01-05	11660	11600	11660	11500	897015	3.34
KODEX 200	2005-01-06	11550	11630	11670	11530	656550	3.37
KODEX 200	2005-01-07	11440	11560	11560	11400	752551	3.36
KODEX 200	2005-01-10	11480	11480	11510	11400	423380	3.35
KODEX 200	2005-01-11	11640	11480	11640	11430	455975	3.44
KODEX 200	2005-01-12	11580	11650	11660	11540	421926	3.45
KODEX 200	2005-01-13	11620	11620	11660	11530	486320	3.58
KODEX 200	2005-01-14	11910	11550	11930	11540	960379	3.72
KODEX 200	2005-01-17	12120	12050	12150	12000	712050	3.77
KODEX 200	2005-01-18	12090	12120	12160	12080	488027	3.67
KODEX 200	2005-01-19	12050	12100	12170	12020	934518	3.68
KODEX 200	2005-01-20	12020	12020	12040	11960	634990	3.73
KODEX 200	2005-01-21	12100	12000	12100	11950	529175	3.94
KODEX 200	2005-01-24	12110	12100	12210	12040	648993	3.92
KODEX 200	2005-01-25	12030	12090	12090	12010	525156	3.87
KODEX 200	2005-01-26	12200	12070	12230	12060	643385	3.84
KODEX 200	2005-01-27	12180	12250	12250	12130	361761	3.83
KODEX 200	2005-01-28	12110	12160	12180	12080	490763	3.94
KODEX 200	2005-01-31	12270	12130	12280	12130	512273	4.06
KODEX 200	2005-02-01	12160	12260	12260	12150	401035	4.03
KODEX 200	2005-02-02	12120	12170	12200	12110	289022	4.02
KODEX 200	2005-02-03	12180	12140	12220	12140	468152	4.06
KODEX 200	2005-02-04	12250	12160	12300	12150	376682	4.14
KODEX 200	2005-02-07	12420	12420	12470	12350	348170	4.27
KODEX 200	2005-02-11	12390	12360	12410	12280	440171	4.46
KODEX 200	2005-02-14	12620	12500	12670	12460	660209	4.43
KODEX 200	2005-02-15	12650	12630	12660	12570	445058	4.31
KODEX 200	2005-02-16	12710	12670	12800	12630	470110	4.19
KODEX 200	2005-02-17	12700	12720	12740	12670	320365	4.25
KODEX 200	2005-02-18	12870	12700	12870	12650	462083	4.13
KODEX 200	2005-02-21	12890	12950	12970	12840	516021	4.18
KODEX 200	2005-02-22	12720	12870	12890	12720	592023	4.22
KODEX 200	2005-02-23	12650	12600	12710	12600	431310	4.21
KODEX 200	2005-02-24	12910	12630	12910	12630	793607	4.15
KODEX 200	2005-02-25	13010	12950	13070	12930	760723	4.09
KODEX 200	2005-02-28	13140	13080	13170	13020	609735	4.04
KODEX 200	2005-03-02	13110	13190	13190	13050	698984	4.1
KODEX 200	2005-03-03	13150	13100	13220	13060	459620	4.11
KODEX 200	2005-03-04	13170	13180	13200	13130	397295	4.18
KODEX 200	2005-03-07	13100	13230	13310	13000	963272	4.16
KODEX 200	2005-03-08	13030	13110	13140	13000	485461	4.12
KODEX 200	2005-03-09	13130	13010	13130	12920	548704	4.14
KODEX 200	2005-03-10	13090	13130	13150	13000	547276	4.08
KODEX 200	2005-03-11	13250	13110	13300	13050	548700	4.08
KODEX 200	2005-03-14	13240	13200	13300	13180	939543	4.04
KODEX 200	2005-03-15	12900	13290	13320	12900	1100157	4.03
KODEX 200	2005-03-16	12950	12890	13050	12820	440767	4.01
KODEX 200	2005-03-17	12850	12800	12910	12710	434834	3.97
KODEX 200	2005-03-18	12840	12820	12950	12820	240120	3.94
KODEX 200	2005-03-21	12820	12840	12940	12720	556107	3.98
KODEX 200	2005-03-22	12920	12820	12970	12750	902113	3.96
KODEX 200	2005-03-23	12740	12850	12880	12680	801380	4.01
KODEX 200	2005-03-24	12600	12760	12800	12560	596933	4.08
KODEX 200	2005-03-25	12730	12640	12740	12600	568992	4.11
KODEX 200	2005-03-28	12860	12750	12900	12750	392501	4.07
KODEX 200	2005-03-29	12590	12880	12880	12580	576168	3.92
KODEX 200	2005-03-30	12590	12560	12620	12470	1194068	3.9
KODEX 200	2005-03-31	12710	12730	12740	12650	337951	3.91
KODEX 200	2005-04-01	12860	12660	12880	12660	366027	3.9
KODEX 200	2005-04-04	12870	12860	12890	12810	373167	3.92
KODEX 200	2005-04-06	13000	12880	13020	12790	645189	3.93
KODEX 200	2005-04-07	13000	13010	13050	12950	412459	3.88
KODEX 200	2005-04-08	13020	13050	13090	13000	338621	3.87
KODEX 200	2005-04-11	12900	13010	13010	12880	979049	3.89
KODEX 200	2005-04-12	12900	12880	12910	12850	158129	3.93
KODEX 200	2005-04-13	12920	12890	12940	12880	364911	3.92
KODEX 200	2005-04-14	12630	12860	12860	12590	594974	3.9
KODEX 200	2005-04-15	12380	12600	12600	12290	1208419	3.85
KODEX 200	2005-04-18	12120	12200	12250	12060	632476	3.83
KODEX 200	2005-04-19	12150	12190	12220	12140	1245754	3.83
KODEX 200	2005-04-20	12230	12230	12420	12180	1255671	3.81
KODEX 200	2005-04-21	12260	12130	12300	11970	769761	3.82
KODEX 200	2005-04-22	12280	12410	12430	12280	687298	3.82
KODEX 200	2005-04-25	12340	12220	12380	12180	483759	3.8
KODEX 200	2005-04-26	12290	12380	12390	12280	405839	3.81
KODEX 200	2005-04-27	12100	12220	12220	12070	568767	3.82
KODEX 200	2005-04-28	11770	11970	11990	11760	669174	3.81
KODEX 200	2005-04-29	11760	11600	11770	11600	784495	3.76
KODEX 200	2005-05-02	11830	11790	11840	11750	381727	3.78
KODEX 200	2005-05-03	11780	11820	11900	11710	238946	3.76
KODEX 200	2005-05-04	11980	11760	12000	11760	728676	3.77
KODEX 200	2005-05-06	12090	12020	12130	12000	437852	3.77
KODEX 200	2005-05-09	11990	12130	12130	11870	607856	3.78
KODEX 200	2005-05-10	12080	12040	12100	12030	608261	3.78
KODEX 200	2005-05-11	11870	12000	12000	11820	452336	3.78
KODEX 200	2005-05-12	11850	11900	11930	11850	219610	3.75
KODEX 200	2005-05-13	11850	11800	11900	11700	489648	3.72
KODEX 200	2005-05-16	11930	11890	12040	11890	376343	3.69
KODEX 200	2005-05-17	11940	12060	12110	11890	484074	3.69
KODEX 200	2005-05-18	12000	12000	12090	11960	428124	3.67
KODEX 200	2005-05-19	12310	12150	12320	12110	400401	3.65
KODEX 200	2005-05-20	12300	12360	12360	12270	250035	3.66
KODEX 200	2005-05-23	12290	12310	12330	12230	242561	3.68
KODEX 200	2005-05-24	12310	12320	12360	12260	713775	3.65
KODEX 200	2005-05-25	12140	12330	12360	12140	812898	3.63
KODEX 200	2005-05-26	12170	12130	12180	12130	397061	3.62
KODEX 200	2005-05-27	12390	12270	12430	12260	538848	3.7
KODEX 200	2005-05-30	12460	12400	12470	12390	411483	3.7
KODEX 200	2005-05-31	12590	12460	12590	12390	393917	3.67
KODEX 200	2005-06-01	12520	12500	12540	12460	281828	3.63
KODEX 200	2005-06-02	12510	12600	12630	12510	320579	3.61
KODEX 200	2005-06-03	12570	12550	12570	12500	167327	3.61
KODEX 200	2005-06-07	12470	12530	12560	12460	761374	3.65
KODEX 200	2005-06-08	12580	12480	12580	12470	306928	3.65
KODEX 200	2005-06-09	12650	12510	12650	12490	317214	3.65
KODEX 200	2005-06-10	12770	12700	12870	12660	699788	3.68
KODEX 200	2005-06-13	12770	12800	12870	12760	649984	3.8
KODEX 200	2005-06-14	12700	12770	12820	12680	756564	3.79
KODEX 200	2005-06-15	12910	12670	12920	12670	637466	3.89
KODEX 200	2005-06-16	12910	12920	12960	12880	290282	3.86
KODEX 200	2005-06-17	12910	12960	12970	12840	397643	3.86
KODEX 200	2005-06-20	12810	12950	12950	12770	1122848	3.83
KODEX 200	2005-06-21	12770	12770	12870	12730	1274726	3.85
KODEX 200	2005-06-22	12930	12760	12940	12720	692466	3.93
KODEX 200	2005-06-23	13030	12920	13030	12900	1327009	3.93
KODEX 200	2005-06-24	12880	12970	12980	12800	513047	3.86
KODEX 200	2005-06-27	12700	12800	12800	12640	692682	3.8
KODEX 200	2005-06-28	12730	12660	12760	12660	780864	3.8
KODEX 200	2005-06-29	12820	12800	12930	12780	1004728	3.89
KODEX 200	2005-06-30	12940	12820	12960	12820	537038	4.02
KODEX 200	2005-07-01	13040	12900	13040	12840	1285570	3.95
KODEX 200	2005-07-04	13050	13060	13110	13030	296346	4.09
KODEX 200	2005-07-05	13030	13080	13120	13020	418128	4.05
KODEX 200	2005-07-06	13020	13100	13110	13000	344820	4.02
KODEX 200	2005-07-07	13140	13000	13190	12980	543347	4.03
KODEX 200	2005-07-08	13080	13130	13180	13080	196221	4.03
KODEX 200	2005-07-11	13360	13170	13430	13170	1325864	4.06
KODEX 200	2005-07-12	13370	13430	13440	13180	571452	4.06
KODEX 200	2005-07-13	13460	13370	13500	13370	215646	4.17
KODEX 200	2005-07-14	13670	13500	13720	13500	374169	4.21
KODEX 200	2005-07-15	13640	13720	13720	13630	543381	4.2
KODEX 200	2005-07-18	13625	13690	13750	13610	222555	4.2
KODEX 200	2005-07-19	13800	13625	13820	13625	619381	4.22
KODEX 200	2005-07-20	13850	13800	14000	13770	510516	4.19
KODEX 200	2005-07-21	13845	13960	13980	13760	281526	4.1
KODEX 200	2005-07-22	13805	13660	13880	13660	241709	4.03
KODEX 200	2005-07-25	13970	13835	13990	13810	240232	4.05
KODEX 200	2005-07-26	13990	13950	14040	13940	232064	4.16
KODEX 200	2005-07-27	14015	14000	14095	13920	491667	4.17
KODEX 200	2005-07-28	14175	14085	14175	14075	525914	4.22
KODEX 200	2005-07-29	14260	14225	14280	14160	734001	4.23
KODEX 200	2005-08-01	14295	14260	14315	14230	350048	4.41
KODEX 200	2005-08-02	14320	14275	14320	14270	183587	4.36
KODEX 200	2005-08-03	14365	14340	14480	14340	621054	4.36
KODEX 200	2005-08-04	14285	14375	14420	14235	251852	4.36
KODEX 200	2005-08-05	13985	14250	14250	13960	269309	4.41
KODEX 200	2005-08-08	14000	13905	14020	13905	340308	4.4
KODEX 200	2005-08-09	14135	13960	14150	13940	258775	4.43
KODEX 200	2005-08-10	14230	14200	14330	14180	314482	4.37
KODEX 200	2005-08-11	14470	14270	14470	14230	352525	4.36
KODEX 200	2005-08-12	14555	14480	14555	14420	316749	4.31
KODEX 200	2005-08-16	14370	14530	14650	14350	423180	4.27
KODEX 200	2005-08-17	14340	14250	14350	14190	775914	4.28
KODEX 200	2005-08-18	14045	14370	14370	14030	887851	4.28
KODEX 200	2005-08-19	13955	14000	14040	13855	408841	4.24
KODEX 200	2005-08-22	14350	13955	14425	13955	633662	4.28
KODEX 200	2005-08-23	14360	14400	14430	14250	549475	4.41
KODEX 200	2005-08-24	13985	14350	14350	13965	975554	4.38
KODEX 200	2005-08-25	14045	13900	14170	13820	611948	4.4
KODEX 200	2005-08-26	13950	14075	14185	13950	670587	4.36
KODEX 200	2005-08-29	13660	13760	13790	13620	953126	4.31
KODEX 200	2005-08-30	13810	13770	13835	13595	640271	4.22
KODEX 200	2005-08-31	13950	13760	13950	13740	632825	4.16
KODEX 200	2005-09-01	14200	14050	14225	14050	680461	4.16
KODEX 200	2005-09-02	14360	14220	14380	14220	525393	4.14
KODEX 200	2005-09-05	14325	14450	14450	14305	259671	4.13
KODEX 200	2005-09-06	14445	14365	14605	14365	703531	4.2
KODEX 200	2005-09-07	14680	14590	14680	14560	517608	4.27
KODEX 200	2005-09-08	14725	14810	14830	14600	360420	4.5
KODEX 200	2005-09-09	14870	14765	14870	14700	383131	4.53
KODEX 200	2005-09-12	14915	14995	15100	14900	498325	4.49
KODEX 200	2005-09-13	14960	15000	15050	14840	349284	4.55
KODEX 200	2005-09-14	15165	14850	15165	14850	497667	4.55
KODEX 200	2005-09-15	15120	15100	15255	14995	714215	4.58
KODEX 200	2005-09-16	15180	15120	15235	15075	548831	4.68
KODEX 200	2005-09-20	15420	15325	15440	15235	889687	4.66
KODEX 200	2005-09-21	15445	15360	15490	15360	559168	4.62
KODEX 200	2005-09-22	15470	15415	15470	15360	417095	4.63
KODEX 200	2005-09-23	15135	15475	15475	15135	440590	4.71
KODEX 200	2005-09-26	15570	15200	15570	15140	616698	4.8
KODEX 200	2005-09-27	15575	15650	15650	15470	544380	4.8
KODEX 200	2005-09-28	15820	15570	15830	15570	477236	4.67
KODEX 200	2005-09-29	15810	15830	15850	15700	632288	4.64
KODEX 200	2005-09-30	15685	15865	15890	15660	1146979	4.6
KODEX 200	2005-10-04	16010	15780	16015	15710	788427	4.77
KODEX 200	2005-10-05	15745	15925	15985	15665	498641	4.77
KODEX 200	2005-10-06	15335	15500	15600	15315	846221	4.66
KODEX 200	2005-10-07	15320	15300	15560	15250	581275	4.64
KODEX 200	2005-10-10	15715	15380	15715	15380	585745	4.68
KODEX 200	2005-10-11	15935	15700	15935	15600	696979	4.64
KODEX 200	2005-10-12	15565	15920	15970	15535	524436	4.67
KODEX 200	2005-10-13	15255	15495	15495	15160	2428295	4.74
KODEX 200	2005-10-14	15150	15305	15385	15000	1452816	4.79
KODEX 200	2005-10-17	14990	15190	15310	14970	542697	4.84
KODEX 200	2005-10-18	15220	15020	15235	15020	808552	4.84
KODEX 200	2005-10-19	14800	15080	15085	14715	1236310	4.78
KODEX 200	2005-10-20	14905	14990	15025	14840	1469780	4.78
KODEX 200	2005-10-21	15185	14760	15185	14720	774344	4.82
KODEX 200	2005-10-24	15175	15215	15310	15095	603367	4.9
KODEX 200	2005-10-25	15125	15330	15450	15115	839051	4.93
KODEX 200	2005-10-26	15090	15150	15190	15010	695696	4.95
KODEX 200	2005-10-27	14960	15040	15215	14955	808629	5.01
KODEX 200	2005-10-28	14600	14800	14805	14595	1332616	4.97
KODEX 200	2005-10-31	14830	14745	14855	14645	896381	4.95
KODEX 200	2005-11-01	15250	14885	15280	14885	729091	4.92
KODEX 200	2005-11-02	15550	15260	15550	15260	665523	4.98
KODEX 200	2005-11-03	15660	15680	15700	15595	678018	5.04
KODEX 200	2005-11-04	15710	15750	15810	15670	558743	5.07
KODEX 200	2005-11-07	15650	15765	15780	15475	679656	5.11
KODEX 200	2005-11-08	15765	15675	15765	15600	493133	5.15
KODEX 200	2005-11-09	15780	15745	15925	15690	971132	5.13
KODEX 200	2005-11-10	15920	15790	15920	15735	932450	5.16
KODEX 200	2005-11-11	16170	16025	16190	16025	2786529	5.15
KODEX 200	2005-11-14	16160	16190	16245	16140	511796	5.15
KODEX 200	2005-11-15	16105	16180	16195	15920	795941	5.22
KODEX 200	2005-11-16	16290	16060	16295	16005	675755	5.2
KODEX 200	2005-11-17	16305	16250	16360	16205	481497	5.18
KODEX 200	2005-11-18	16360	16470	16480	16245	621723	5.12
KODEX 200	2005-11-21	16250	16400	16420	16200	431058	5.15
KODEX 200	2005-11-22	15910	16230	16260	15880	1789399	5.11
KODEX 200	2005-11-23	16600	15980	16600	15980	1073818	5.06
KODEX 200	2005-11-24	16530	16605	16620	16440	830535	5.03
KODEX 200	2005-11-25	16510	16530	16585	16450	440991	5.03
KODEX 200	2005-11-28	16510	16515	16575	16400	961570	5.01
KODEX 200	2005-11-29	16310	16355	16540	16240	1735212	5.04
KODEX 200	2005-11-30	16600	16345	16610	16325	1273285	5.1
KODEX 200	2005-12-01	16640	16570	16660	16510	1621113	5.14
KODEX 200	2005-12-02	16690	16800	16830	16685	653204	5.16
KODEX 200	2005-12-05	16800	16750	16800	16660	916968	5.27
KODEX 200	2005-12-06	16840	16780	16925	16690	2306391	5.27
KODEX 200	2005-12-07	16975	16870	17015	16820	3073487	5.25
KODEX 200	2005-12-08	16975	16945	17050	16815	5995243	5.07
KODEX 200	2005-12-09	16940	16945	17090	16895	600210	4.99
KODEX 200	2005-12-12	17140	16995	17205	16985	558871	5.06
KODEX 200	2005-12-13	17185	17180	17190	17120	289206	5.04
KODEX 200	2005-12-14	17110	17215	17650	17045	1512509	4.94
KODEX 200	2005-12-15	17215	17140	17240	17050	337682	4.97
KODEX 200	2005-12-16	17000	17070	17200	16940	1586269	4.99
KODEX 200	2005-12-19	17190	16990	17230	16990	330031	4.95
KODEX 200	2005-12-20	17235	17150	17295	17150	277250	4.97
KODEX 200	2005-12-21	17480	17230	17510	17230	569026	5.01
KODEX 200	2005-12-22	17465	17505	17640	17330	444726	5.02
KODEX 200	2005-12-23	17545	17535	17555	17450	201477	5.04
KODEX 200	2005-12-26	17770	17545	17790	17545	450757	5.03
KODEX 200	2005-12-27	17850	17800	17900	17760	606735	5.05
KODEX 200	2005-12-28	17940	17900	17955	17790	643465	4.99
KODEX 200	2005-12-29	18100	18000	18170	17985	1747176	5.08
KODEX 200	2006-01-02	18190	18300	18300	18040	2161244	5.16
KODEX 200	2006-01-03	18200	18180	18235	18035	3389094	5.12
KODEX 200	2006-01-04	18315	18435	18435	18300	330877	5.06
KODEX 200	2006-01-05	18240	18495	18495	18120	299945	5.12
KODEX 200	2006-01-06	18435	18250	18445	18250	330120	5.1
KODEX 200	2006-01-09	18400	18550	18560	18385	322237	5.06
